customer_id,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,support_calls,churn
CUST-02452,0,0,0,12,1,1,1,0,0,0,0,1,0,0,1,0,86.25,1062.61,0,0
CUST-02453,0,1,1,71,1,1,1,1,1,0,0,1,0,2,0,3,94.75,6857.57,3,0
CUST-02454,0,1,0,28,1,1,1,0,0,0,0,0,1,1,1,3,89.91,2453.34,2,0
CUST-02455,0,1,1,65,1,0,0,0,0,0,0,0,0,2,0,1,43.32,2748.7,0,0
CUST-02456,0,1,0,38,1,0,1,0,0,1,0,1,1,0,1,1,96.74,3524.75,2,0
CUST-02457,0,1,0,18,1,1,2,1,1,0,0,1,0,0,1,2,132.6,2357.77,3,1
CUST-02458,0,0,1,28,1,0,1,0,1,0,1,1,0,0,0,0,88.66,2525.51,5,1
CUST-02459,0,1,0,66,1,0,2,0,0,0,1,0,0,2,1,3,109.7,6988.84,3,0
CUST-02460,1,0,1,69,1,1,1,0,0,0,0,0,0,1,1,0,86.82,5968.57,4,1
CUST-02461,0,1,0,10,0,0,2,1,1,1,0,0,0,0,1,0,116.19,1104.01,1,1
CUST-02462,0,0,0,72,1,0,0,0,0,0,0,0,0,2,0,0,43.24,3239.74,2,0
CUST-02463,0,1,0,62,1,0,2,0,0,1,0,0,1,2,1,0,123.34,7657.08,4,0
CUST-02464,0,1,1,47,1,0,0,0,0,0,0,0,0,0,0,1,44.07,2093.87,0,0
CUST-02465,0,0,1,14,1,0,2,0,1,0,0,0,0,1,0,2,106.67,1541.37,2,0
CUST-02466,0,0,0,43,0,0,1,0,1,1,1,0,0,1,1,1,80.74,3410.24,4,0
CUST-02467,0,0,0,31,1,0,2,1,0,0,1,1,1,0,0,2,159.52,4826.34,1,0
CUST-02468,0,1,0,9,1,1,1,0,0,1,1,1,1,1,0,0,122.38,1051.17,2,0
CUST-02469,0,1,0,71,1,0,0,0,0,0,0,0,0,0,1,1,34.43,2500.34,2,0
CUST-02470,0,0,1,44,0,0,0,0,0,0,0,0,0,2,1,1,18.0,785.84,0,0
CUST-02471,1,1,0,7,0,0,0,0,0,0,0,0,0,2,1,2,18.0,121.62,1,0
CUST-02472,0,0,0,25,1,0,1,1,1,0,0,0,1,2,0,0,97.79,2333.48,4,0
CUST-02473,0,0,0,61,1,0,2,1,1,1,1,1,0,1,1,3,145.44,8530.82,2,1
CUST-02474,0,0,0,32,1,1,1,0,0,0,1,0,1,0,1,0,86.26,2803.52,0,0
CUST-02475,0,1,0,36,1,0,2,1,1,0,0,0,0,0,0,0,101.61,3776.26,3,0
CUST-02476,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,30.49,340.45,3,0
CUST-02477,0,0,0,8,1,0,2,1,0,0,1,1,0,0,1,2,150.64,1147.36,5,0
CUST-02478,0,0,1,71,1,1,2,0,0,0,0,0,0,1,0,0,126.51,8955.53,1,0
CUST-02479,1,1,0,69,1,1,1,0,1,0,0,0,0,0,0,0,106.05,7094.61,4,0
CUST-02480,0,0,1,7,1,1,2,1,0,0,1,1,1,0,1,1,155.11,1139.39,1,1
CUST-02481,0,1,0,40,1,0,1,0,0,0,1,1,0,0,1,1,105.54,4063.27,2,1
CUST-02482,0,1,0,50,0,0,1,0,0,1,1,1,0,1,0,0,79.48,3952.56,3,0
CUST-02483,0,1,1,64,1,0,2,1,0,1,0,0,0,0,1,2,111.89,6989.16,2,1
CUST-02484,0,0,0,41,1,1,2,0,0,0,0,1,1,1,0,2,145.62,5794.55,10,0
CUST-02485,0,1,0,63,1,1,1,1,0,0,1,0,0,0,1,0,97.2,6308.12,1,1
CUST-02486,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,79.96,703.5,0,0
CUST-02487,0,0,0,2,1,0,2,0,0,1,1,0,0,1,0,1,129.05,257.99,2,1
CUST-02488,0,0,1,34,1,0,1,0,1,0,0,1,0,1,1,3,106.91,3457.2,2,0
CUST-02489,0,0,0,20,0,0,2,0,1,1,0,0,1,0,1,2,105.77,2065.84,3,0
CUST-02490,1,1,0,55,1,1,2,0,0,0,1,0,0,0,0,0,131.3,6946.5,3,0
CUST-02491,0,1,0,25,1,0,0,0,0,0,0,0,0,0,0,3,35.16,867.86,1,0
CUST-02492,0,1,0,30,1,0,1,1,1,1,0,1,1,1,1,1,111.89,3339.2,2,0
CUST-02493,1,0,1,39,1,1,2,0,0,0,0,0,0,0,1,1,96.11,3615.03,1,0
CUST-02494,1,1,0,70,1,0,2,0,0,0,0,1,1,2,1,3,95.36,6464.39,1,0
CUST-02495,0,1,1,6,1,1,0,0,0,0,0,0,0,2,1,2,51.33,316.34,3,0
CUST-02496,0,0,0,40,1,1,2,0,1,0,0,0,1,0,1,1,129.94,5090.86,2,1
CUST-02497,0,0,0,29,1,1,2,1,1,0,1,0,0,2,1,2,112.73,3141.06,1,0
CUST-02498,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,3,44.01,128.46,4,0
CUST-02499,0,0,0,59,1,1,0,0,0,0,0,0,0,0,0,0,51.42,3057.92,0,0
CUST-02500,0,0,1,66,1,0,2,1,0,1,0,0,1,1,0,1,127.62,8366.73,4,0
CUST-02501,0,1,0,13,1,0,2,0,0,1,1,0,0,2,0,1,125.38,1572.57,4,0
CUST-02502,1,0,0,55,1,0,1,0,1,1,0,0,1,0,0,3,111.49,5889.15,0,0
CUST-02503,0,0,1,51,1,0,0,0,0,0,0,0,0,0,1,0,40.91,2049.68,2,0
CUST-02504,0,1,0,51,1,1,0,0,0,0,0,0,0,1,1,0,54.86,2900.34,3,0
CUST-02505,0,1,0,34,1,1,1,0,0,1,1,0,0,0,1,1,95.3,3190.67,1,0
CUST-02506,1,1,1,24,0,0,2,0,1,0,0,1,1,1,1,0,98.57,2379.03,3,0
CUST-02507,1,1,0,6,1,0,0,0,0,0,0,0,0,1,0,2,39.52,243.79,3,0
CUST-02508,0,1,1,3,1,1,2,1,0,0,0,0,0,1,0,1,104.99,314.94,2,0
CUST-02509,0,1,0,13,1,0,1,0,0,1,1,0,0,0,0,3,94.63,1286.46,4,1
CUST-02510,0,1,0,39,1,0,2,1,1,0,0,0,1,0,1,2,118.5,4529.32,1,0
CUST-02511,0,1,0,11,1,0,2,1,1,1,1,1,0,2,1,1,154.03,1613.57,4,0
CUST-02512,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,3,53.72,2625.53,2,0
CUST-02513,0,1,1,45,1,0,2,0,0,0,0,0,0,0,1,0,113.71,5209.36,3,0
CUST-02514,0,1,0,25,1,1,2,0,1,1,1,0,1,0,1,2,158.19,3955.0,3,1
CUST-02515,0,0,1,7,1,1,2,1,0,0,0,0,1,0,0,2,123.0,881.44,3,1
CUST-02516,0,1,0,38,1,0,1,1,0,1,0,1,0,0,0,0,95.4,3719.83,1,0
CUST-02517,0,1,0,60,1,0,2,0,0,1,1,0,0,0,1,0,126.64,7795.27,3,0
CUST-02518,0,0,0,29,1,0,1,1,1,1,0,0,0,1,1,1,80.4,2254.99,3,1
CUST-02519,0,0,0,59,1,0,0,0,0,0,0,0,0,1,0,1,42.17,2411.65,0,0
CUST-02520,0,0,0,21,1,0,2,0,0,0,0,1,1,2,0,2,131.93,2853.32,1,1
CUST-02521,0,0,0,6,1,1,2,0,0,1,1,0,1,2,1,0,167.78,1014.2,0,0
CUST-02522,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,40.01,1934.12,1,0
CUST-02523,0,0,0,64,1,0,1,0,1,0,0,0,1,0,1,3,86.06,5682.34,2,0
CUST-02524,1,0,0,64,1,0,2,1,1,1,1,0,1,2,0,0,147.29,8961.42,4,1
CUST-02525,0,0,0,70,1,0,1,0,0,0,0,0,0,0,1,3,52.82,3622.77,1,0
CUST-02526,1,1,1,8,0,0,1,0,1,0,0,1,1,0,0,2,78.59,655.7,2,1
CUST-02527,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,18.0,75.21,0,0
CUST-02528,0,0,0,42,1,0,1,1,0,1,0,0,0,1,1,0,90.74,3866.68,0,0
CUST-02529,0,0,0,69,1,1,1,0,1,0,0,1,1,0,1,3,113.44,7781.02,0,0
CUST-02530,0,0,0,72,1,0,2,1,0,1,0,1,1,0,0,3,148.71,10744.55,1,0
CUST-02531,0,0,0,21,1,0,1,0,0,0,1,1,1,0,1,2,96.17,2083.1,2,0
CUST-02532,0,0,0,28,1,1,2,0,1,0,1,0,1,1,0,2,143.82,3922.7,0,0
CUST-02533,0,0,0,48,1,1,0,0,0,0,0,0,0,0,1,1,42.16,2108.52,3,0
CUST-02534,1,0,0,66,0,0,2,1,1,0,0,0,0,1,1,0,106.51,6768.14,2,0
CUST-02535,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,3,43.09,587.91,4,0
CUST-02536,0,0,0,71,1,0,2,0,1,0,1,1,0,0,1,0,116.3,8337.15,3,0
CUST-02537,0,1,0,59,1,0,2,1,1,0,0,0,1,0,0,1,125.09,7256.18,0,0
CUST-02538,0,0,1,5,1,0,2,0,0,1,0,1,0,0,1,1,122.47,582.45,2,0
CUST-02539,0,0,0,61,1,1,0,0,0,0,0,0,0,0,1,2,58.43,3610.01,2,0
CUST-02540,0,1,0,47,1,0,2,0,0,1,0,1,0,2,1,2,137.58,6759.7,0,0
CUST-02541,0,0,0,71,1,0,0,0,0,0,0,0,0,0,1,2,37.19,2713.93,0,0
CUST-02542,0,1,0,16,0,0,0,0,0,0,0,0,0,2,0,0,18.0,280.8,0,0
CUST-02543,0,1,0,72,1,0,2,0,1,0,0,1,1,0,1,0,134.91,9966.17,1,0
CUST-02544,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,41.35,168.99,1,0
CUST-02545,0,0,1,6,0,0,1,0,1,1,0,0,0,1,0,3,70.3,400.82,2,1
CUST-02546,1,1,1,33,1,1,2,0,0,0,1,0,0,2,1,0,102.13,3258.8,7,1
CUST-02547,0,0,0,48,1,0,0,0,0,0,0,0,0,0,1,3,42.33,2077.89,1,0
CUST-02548,0,0,0,13,0,0,2,0,1,1,0,0,0,0,0,0,107.35,1447.71,2,0
CUST-02549,0,0,0,20,1,1,2,0,1,1,0,0,0,1,0,3,109.3,2177.54,1,0
CUST-02550,0,1,0,29,1,0,1,0,1,0,0,1,0,0,1,2,89.62,2675.49,5,1
CUST-02551,0,1,0,10,1,0,1,0,0,1,0,0,1,1,0,3,92.97,938.77,1,0
CUST-02552,0,0,0,13,1,0,1,0,1,1,0,1,0,2,1,2,101.01,1279.96,0,0
CUST-02553,1,0,0,11,1,1,2,1,1,1,1,1,1,0,1,2,195.18,2096.54,0,1
CUST-02554,0,1,1,69,1,0,2,1,0,1,1,1,0,2,1,2,134.09,9055.17,1,0
CUST-02555,0,1,0,68,1,0,1,0,1,0,0,0,1,0,0,0,75.5,5314.3,2,0
CUST-02556,0,0,0,46,1,1,2,0,0,1,0,1,1,2,1,3,169.63,7639.88,2,0
CUST-02557,0,0,0,50,1,0,1,0,1,0,0,0,0,2,0,2,90.33,4662.14,0,0
CUST-02558,0,1,0,10,1,1,2,1,0,0,1,1,1,1,1,0,180.84,1806.65,0,1
CUST-02559,0,1,0,4,1,0,0,0,0,0,0,0,0,2,1,0,40.68,163.03,2,0
CUST-02560,0,1,0,28,1,0,1,0,0,0,0,1,0,2,0,1,66.47,1866.73,3,0
CUST-02561,0,0,0,71,1,1,1,0,1,0,0,0,1,0,0,3,100.85,6894.0,1,0
CUST-02562,0,0,1,35,1,1,2,0,0,0,0,0,1,0,1,3,133.49,4442.64,2,1
CUST-02563,0,0,1,59,0,0,0,0,0,0,0,0,0,0,1,0,18.0,1091.67,0,0
CUST-02564,0,0,0,27,1,1,1,0,0,1,1,0,0,0,0,2,100.03,2765.54,2,0
CUST-02565,0,1,0,23,1,0,2,0,0,0,0,0,1,1,1,0,112.01,2699.6,2,1
CUST-02566,0,0,0,59,1,0,0,0,0,0,0,0,0,0,1,0,33.44,1968.76,1,0
CUST-02567,0,1,0,34,1,0,1,0,0,1,0,0,0,1,1,3,90.94,2993.0,1,0
CUST-02568,0,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,43.36,2282.86,0,0
CUST-02569,1,1,0,53,1,0,2,0,1,0,1,0,1,0,1,1,146.29,7384.17,5,0
CUST-02570,0,1,0,53,1,1,1,0,0,1,0,1,0,0,1,0,111.1,5761.15,1,0
CUST-02571,0,1,1,49,0,0,2,0,0,0,0,1,0,2,1,0,95.5,4528.83,2,0
CUST-02572,0,0,0,59,1,1,1,0,0,0,0,1,0,0,1,0,90.81,5096.57,1,0
CUST-02573,0,0,0,34,1,0,2,0,1,0,0,0,0,0,1,0,119.85,4132.99,1,1
CUST-02574,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1,1,44.6,1015.81,1,0
CUST-02575,0,1,0,37,1,1,2,1,0,0,1,1,1,2,0,3,138.47,5171.68,2,0
CUST-02576,0,1,0,24,1,0,1,0,0,1,1,0,0,0,1,0,93.59,2270.38,4,1
CUST-02577,1,0,1,4,1,0,0,0,0,0,0,0,0,1,1,3,29.4,119.89,3,1
CUST-02578,0,0,0,27,1,0,2,0,0,0,1,0,0,0,0,2,122.33,3425.71,1,0
CUST-02579,1,0,0,37,1,0,1,0,1,1,0,0,0,0,1,0,97.16,3673.58,1,0
CUST-02580,0,0,0,38,1,0,2,1,0,0,0,1,0,1,1,0,117.99,4424.21,0,0
CUST-02581,0,1,0,25,1,0,2,1,1,1,0,0,0,1,1,0,150.57,3885.16,1,1
CUST-02582,0,0,0,53,1,0,1,0,0,0,0,1,1,1,0,2,74.0,3945.46,0,0
CUST-02583,0,1,1,21,1,0,0,0,0,0,0,0,0,0,0,2,28.48,620.76,0,0
CUST-02584,0,1,0,47,1,0,2,0,0,0,0,0,1,2,0,0,115.33,5521.77,4,0
CUST-02585,0,0,0,20,1,0,2,0,0,0,0,0,0,1,0,0,100.74,2018.99,1,0
CUST-02586,0,0,0,72,1,1,2,1,0,1,0,1,0,2,1,0,142.16,10382.55,1,0
CUST-02587,0,1,0,47,1,1,2,0,0,1,0,1,0,0,0,2,118.16,5671.92,3,1
CUST-02588,0,1,0,41,1,0,2,1,0,1,1,1,0,0,1,0,163.13,6448.8,0,0
CUST-02589,0,0,1,31,1,0,2,0,0,0,1,0,1,0,1,1,109.35,3469.07,4,1
CUST-02590,0,0,0,55,1,0,0,0,0,0,0,0,0,1,1,2,34.73,1891.75,1,0
CUST-02591,1,1,1,31,1,0,2,0,0,0,0,1,1,1,1,2,125.22,3986.1,2,0
CUST-02592,0,1,1,58,1,1,2,1,0,0,0,0,0,0,1,0,137.41,8155.55,1,0
CUST-02593,0,1,0,12,1,0,2,0,0,1,0,0,0,0,1,1,98.12,1120.02,4,0
CUST-02594,0,1,0,60,1,1,2,1,0,1,0,1,1,0,0,1,171.67,10354.58,3,0
CUST-02595,1,1,1,70,1,1,0,0,0,0,0,0,0,0,0,3,57.99,4003.36,1,0
CUST-02596,0,0,1,18,1,1,1,0,0,1,1,1,0,2,0,1,118.54,2034.53,4,0
CUST-02597,0,1,0,17,1,0,0,0,0,0,0,0,0,0,1,1,42.66,707.16,0,0
CUST-02598,1,0,0,69,1,0,2,0,0,0,1,0,1,0,1,0,121.74,8795.49,0,0
CUST-02599,1,1,0,30,1,1,1,1,0,1,0,1,0,0,0,2,108.17,3260.91,3,0
CUST-02600,0,1,1,51,1,1,0,0,0,0,0,0,0,0,1,2,51.42,2663.49,0,0
CUST-02601,0,1,1,14,1,0,2,0,1,1,1,1,1,2,1,2,126.13,1687.86,4,0
CUST-02602,0,0,1,31,1,0,1,0,1,0,0,1,0,0,1,2,103.38,3323.33,4,1
CUST-02603,0,1,0,51,1,0,1,1,0,0,0,0,0,2,1,3,92.03,4535.31,2,0
CUST-02604,0,1,0,65,1,0,1,0,1,0,0,1,1,1,1,3,95.41,6026.07,2,0
CUST-02605,0,1,1,32,1,0,0,0,0,0,0,0,0,1,0,0,30.29,949.75,2,0
CUST-02606,0,1,0,6,1,0,1,1,0,1,0,0,0,0,0,0,93.27,574.38,4,1
CUST-02607,0,0,1,30,1,1,1,0,0,1,1,0,0,1,0,3,111.36,3354.55,3,0
CUST-02608,0,0,0,47,1,1,1,1,1,0,0,0,0,1,1,2,105.78,4809.08,2,0
CUST-02609,0,1,1,64,1,1,1,1,0,1,1,1,0,0,1,3,132.39,8748.76,2,0
CUST-02610,1,1,0,61,1,1,2,0,0,0,0,1,0,2,0,1,128.0,7873.15,1,0
CUST-02611,0,1,0,55,1,1,0,0,0,0,0,0,0,0,1,3,50.38,2640.6,2,0
CUST-02612,0,1,0,12,1,0,1,1,0,1,0,0,1,0,1,0,82.5,956.78,3,0
CUST-02613,0,0,1,38,1,1,2,1,0,0,0,0,0,0,0,2,122.08,4806.29,3,1
CUST-02614,0,0,0,42,1,0,1,0,0,0,0,1,1,1,1,1,96.49,4215.68,3,0
CUST-02615,0,1,1,34,0,0,1,1,0,0,0,0,0,0,1,0,56.76,1945.97,1,0
CUST-02616,0,0,0,67,1,0,2,0,0,0,1,1,0,0,1,0,138.71,9679.28,1,1
CUST-02617,1,1,0,70,1,1,0,0,0,0,0,0,0,0,1,0,41.49,2826.71,1,0
CUST-02618,0,1,0,16,1,0,2,1,1,0,0,0,0,0,1,0,112.12,1822.98,0,1
CUST-02619,1,1,1,69,1,0,1,0,1,0,0,0,0,0,1,3,66.36,4771.53,5,0
CUST-02620,1,0,1,61,1,0,2,1,0,1,1,0,0,2,1,3,129.28,8210.46,3,0
CUST-02621,1,1,1,51,0,0,2,0,0,0,1,0,0,0,0,3,102.06,5335.24,3,0
CUST-02622,0,0,1,28,1,1,2,0,1,0,1,0,1,2,0,3,136.89,3828.23,2,0
CUST-02623,1,0,0,55,1,0,1,1,1,0,1,0,0,1,0,3,80.51,4477.34,0,0
CUST-02624,0,0,1,43,1,0,1,0,1,1,0,0,0,1,0,3,71.54,2952.25,1,0
CUST-02625,0,0,0,65,1,1,1,1,1,1,0,0,1,2,1,0,118.74,7605.99,3,0
CUST-02626,0,1,0,52,1,0,1,1,0,1,1,0,0,0,1,0,89.07,4624.35,2,0
CUST-02627,0,1,0,70,1,1,2,1,0,0,1,0,1,1,1,3,147.47,10038.16,1,0
CUST-02628,0,0,0,31,1,0,1,1,0,0,1,1,0,0,1,1,87.83,2658.65,2,0
CUST-02629,0,1,1,6,1,0,1,1,0,1,0,0,0,0,0,2,86.16,517.66,1,1
CUST-02630,0,0,0,36,1,0,2,0,1,1,0,0,1,0,1,1,140.14,5139.62,2,1
CUST-02631,0,1,1,72,1,1,1,0,0,0,0,1,1,1,0,0,87.43,6435.47,1,0
CUST-02632,1,1,1,48,1,1,2,0,1,1,1,0,0,2,1,0,137.52,6761.48,0,0
CUST-02633,0,1,0,51,1,1,0,0,0,0,0,0,0,0,1,2,66.09,3372.22,2,0
CUST-02634,0,0,0,46,1,0,2,1,1,0,0,0,0,1,0,1,115.25,5243.08,2,0
CUST-02635,0,0,0,43,1,0,0,0,0,0,0,0,0,0,1,1,39.04,1702.93,1,0
CUST-02636,0,0,0,5,1,0,2,1,0,1,1,0,0,0,0,2,115.9,598.64,3,0
CUST-02637,0,1,1,30,1,0,0,0,0,0,0,0,0,0,0,1,41.9,1267.01,2,0
CUST-02638,0,1,0,7,1,0,2,1,1,0,0,0,0,1,0,1,142.25,992.61,1,0
CUST-02639,0,0,0,25,1,1,2,0,0,0,1,0,1,0,0,2,155.08,3772.39,6,1
CUST-02640,0,0,0,52,1,1,1,0,1,0,0,1,0,0,1,1,109.37,5749.75,3,1
CUST-02641,0,1,0,58,1,0,2,1,0,0,0,0,0,0,1,3,106.68,6063.98,6,0
CUST-02642,0,0,0,17,0,0,2,0,1,0,0,1,1,1,0,1,118.33,1963.46,2,1
CUST-02643,1,1,0,48,1,0,0,0,0,0,0,0,0,2,1,3,32.96,1633.78,1,0
CUST-02644,0,1,0,17,1,0,2,1,1,1,1,1,0,0,0,3,157.84,2813.29,1,1
CUST-02645,1,0,1,15,1,0,1,1,1,1,1,1,1,1,1,3,124.04,1827.83,1,0
CUST-02646,0,0,0,70,1,0,2,1,0,1,0,1,0,1,1,2,112.36,8063.65,2,0
CUST-02647,0,0,0,44,1,1,2,1,1,1,0,0,0,0,1,2,150.54,6375.65,0,1
CUST-02648,0,0,0,15,1,0,2,0,1,1,1,0,1,0,0,1,147.21,2129.64,1,1
CUST-02649,1,1,0,11,1,0,0,0,0,0,0,0,0,2,1,1,40.93,460.84,3,0
CUST-02650,1,1,0,4,1,0,1,0,1,1,1,0,0,0,1,0,82.49,318.64,0,0
CUST-02651,0,0,1,36,1,1,1,0,1,0,0,0,1,0,1,0,96.96,3657.64,1,0
CUST-02652,0,1,0,8,1,0,0,0,0,0,0,0,0,2,1,0,33.79,265.71,3,0
CUST-02653,0,0,0,43,1,1,2,1,0,0,0,0,0,2,1,2,125.63,5641.69,0,0
CUST-02654,0,0,0,32,1,0,2,0,1,1,0,0,1,1,0,0,139.19,4544.46,1,0
CUST-02655,1,1,0,46,1,1,2,1,1,0,1,1,0,2,1,2,146.91,6673.59,2,0
CUST-02656,0,1,0,15,1,0,0,0,0,0,0,0,0,0,1,0,32.06,495.71,3,1
CUST-02657,0,1,1,11,1,0,2,1,0,1,0,1,0,1,1,0,129.84,1393.39,1,1
CUST-02658,0,0,1,8,1,0,1,0,0,0,0,0,0,0,1,1,73.55,605.2,0,0
CUST-02659,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,3,18.0,123.56,2,0
CUST-02660,1,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,103.2,591.49,1,1
CUST-02661,0,1,0,19,1,1,2,1,0,0,0,0,0,0,0,3,150.94,2872.76,3,1
CUST-02662,0,1,0,58,1,0,1,0,0,0,1,1,1,0,0,0,99.36,5943.72,0,0
CUST-02663,0,1,1,44,1,1,2,0,1,1,1,0,0,1,1,1,141.4,5954.9,3,0
CUST-02664,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,38.73,760.43,0,0
CUST-02665,0,0,0,68,1,0,1,0,1,0,0,1,1,1,1,0,96.94,6390.03,2,0
CUST-02666,1,1,0,55,1,0,1,0,0,0,0,0,0,0,0,0,66.81,3809.05,1,0
CUST-02667,0,0,0,57,1,1,0,0,0,0,0,0,0,0,0,0,49.81,2913.99,1,0
CUST-02668,0,1,0,65,1,1,1,0,1,0,0,0,0,1,1,2,92.87,5966.3,1,0
CUST-02669,0,0,1,54,1,0,2,0,1,1,0,0,1,0,1,2,127.95,6884.8,1,0
CUST-02670,0,1,0,69,1,0,1,0,0,1,0,1,0,1,1,0,83.76,5807.68,2,0
CUST-02671,0,0,1,24,1,0,1,0,1,1,0,0,0,2,1,3,103.75,2472.12,1,0
CUST-02672,0,1,0,62,0,0,1,0,0,0,0,1,1,1,1,2,66.88,4232.22,0,0
CUST-02673,0,0,0,9,1,0,1,1,0,1,0,1,0,0,0,0,90.0,844.07,0,0
CUST-02674,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1,1,30.66,699.64,2,0
CUST-02675,0,1,0,65,1,0,2,0,0,0,1,0,0,2,0,0,111.18,7083.69,1,0
CUST-02676,0,0,0,10,1,1,2,0,0,1,0,0,1,1,1,3,131.99,1346.68,2,1
CUST-02677,0,1,0,37,1,0,2,1,1,0,0,1,0,2,1,1,137.65,5128.81,2,0
CUST-02678,0,1,0,25,1,1,1,1,0,1,0,0,1,0,1,0,98.45,2574.83,2,1
CUST-02679,0,1,0,8,1,1,1,0,1,1,0,0,1,1,1,0,106.03,885.54,0,0
CUST-02680,0,1,1,17,1,1,1,0,0,0,0,0,0,0,1,0,68.9,1169.59,1,0
CUST-02681,1,1,0,39,0,0,2,0,1,1,1,1,0,1,1,1,124.67,4641.84,3,1
CUST-02682,0,0,0,46,1,1,0,0,0,0,0,0,0,2,1,2,41.74,1898.48,2,0
CUST-02683,0,1,0,49,1,0,0,0,0,0,0,0,0,2,1,3,43.89,2044.84,1,0
CUST-02684,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,88.59,917.46,2,1
CUST-02685,0,1,0,24,1,0,0,0,0,0,0,0,0,2,0,0,43.43,1034.23,0,0
CUST-02686,0,0,1,8,1,1,2,0,1,0,1,0,0,0,1,0,130.41,1038.37,2,1
CUST-02687,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,1,100.95,97.35,1,0
CUST-02688,0,0,0,29,1,0,1,0,1,0,0,0,0,1,0,2,67.33,2006.74,2,0
CUST-02689,0,0,0,45,1,1,0,0,0,0,0,0,0,0,1,3,56.27,2560.28,3,0
CUST-02690,1,0,0,27,1,0,2,1,0,0,1,0,0,0,1,2,147.32,3970.78,2,1
CUST-02691,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,53.51,166.9,0,0
CUST-02692,1,0,1,16,1,0,1,0,1,1,0,0,0,1,1,3,85.5,1307.37,1,0
CUST-02693,1,0,0,32,1,1,0,0,0,0,0,0,0,1,0,3,57.74,1832.22,1,0
CUST-02694,1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,39.26,1066.14,1,0
CUST-02695,0,1,1,60,1,0,2,0,1,1,0,1,1,1,1,3,145.1,9132.79,5,0
CUST-02696,0,0,0,44,1,0,0,0,0,0,0,0,0,0,1,2,35.02,1582.05,2,0
CUST-02697,0,1,1,72,1,0,2,0,0,0,1,1,0,0,0,2,128.7,8835.31,1,0
CUST-02698,0,0,1,13,0,0,2,0,1,0,0,0,1,0,1,1,118.92,1476.33,2,0
CUST-02699,1,1,0,27,1,0,1,1,0,1,0,0,0,1,1,0,84.56,2305.07,3,0
CUST-02700,0,0,0,7,1,0,2,0,0,1,0,1,1,0,1,3,128.34,866.44,4,0
CUST-02701,0,1,1,2,1,0,1,1,0,1,0,0,1,0,0,1,94.77,198.33,1,1
CUST-02702,0,1,0,67,1,0,2,0,0,0,1,1,0,2,0,3,95.24,6364.19,3,0
CUST-02703,0,1,0,36,1,0,0,0,0,0,0,0,0,2,0,0,39.64,1451.69,2,0
CUST-02704,0,0,0,48,1,1,2,0,0,1,1,0,1,1,0,1,151.91,7575.48,0,0
CUST-02705,0,0,1,20,1,0,2,0,1,0,0,0,1,1,1,2,127.07,2595.19,0,0
CUST-02706,1,0,0,4,1,1,2,1,1,0,1,1,0,2,1,2,155.28,631.57,3,0
CUST-02707,0,0,0,65,1,0,0,0,0,0,0,0,0,1,0,1,38.1,2413.43,0,0
CUST-02708,0,0,0,48,1,0,1,0,1,1,0,1,0,0,0,2,92.33,4316.83,2,0
CUST-02709,0,1,0,52,1,0,2,1,0,1,0,0,1,1,1,2,126.37,6433.22,2,0
CUST-02710,1,0,0,39,1,0,2,0,0,0,0,0,1,2,1,2,134.18,5114.56,0,0
CUST-02711,0,1,0,30,1,1,2,1,0,1,1,0,1,1,0,0,163.7,4666.46,0,0
CUST-02712,0,0,0,31,1,0,0,0,0,0,0,0,0,0,1,2,33.12,1044.06,3,0
CUST-02713,0,0,0,55,1,1,1,1,1,0,0,1,1,2,1,1,135.35,7608.76,1,0
CUST-02714,1,0,0,17,1,1,2,1,0,0,1,0,0,1,1,3,149.77,2535.09,1,0
CUST-02715,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,2,41.69,1006.64,1,0
CUST-02716,0,1,0,23,0,0,2,1,0,1,0,0,0,2,0,1,89.18,2030.51,1,0
CUST-02717,1,1,1,38,1,0,1,0,1,0,1,1,0,1,0,0,90.55,3367.06,2,0
CUST-02718,0,1,0,70,1,1,2,0,0,1,0,0,0,2,1,0,116.17,8094.17,2,0
CUST-02719,0,0,0,67,1,0,0,0,0,0,0,0,0,2,1,0,31.36,2109.27,4,0
